CROP,LATITUDE,LONGITUDE,YEAR,YIELD,GSL,CWD_fall,CWD_spring,CWD_summer,WW_fall,WW_spring,WW_summer,CDD_fall,CDD_spring,CDD_summer,CSDI_fall,CSDI_spring,CSDI_summer,WSDI_fall,WSDI_spring,WSDI_summer,CFD_fall,CFD_spring,CFD_summer,CSU_fall,CSU_spring,CSU_summer,T_PH_H2O,S_PH_H2O,AWC_CLASS
mustard,51.25,-115.25,1990,1427.0,91.0,5.0,6.0,7.0,5.0,1.0,2.0,15.0,18.0,33.0,0.0,0.0,0.0,0.0,7.0,0.0,22.0,67.0,6.0,0.0,0.0,3.0,6.0,6.3,1.0
oats,51.25,-115.25,1990,68.3,91.0,5.0,6.0,7.0,5.0,1.0,2.0,15.0,18.0,33.0,0.0,0.0,0.0,0.0,7.0,0.0,22.0,67.0,6.0,0.0,0.0,3.0,6.0,6.3,1.0
peas,51.25,-115.25,1990,40.2,91.0,5.0,6.0,7.0,5.0,1.0,2.0,15.0,18.0,33.0,0.0,0.0,0.0,0.0,7.0,0.0,22.0,67.0,6.0,0.0,0.0,3.0,6.0,6.3,1.0
spring_wheat,51.25,-115.25,1990,36.3,91.0,5.0,6.0,7.0,5.0,1.0,2.0,15.0,18.0,33.0,0.0,0.0,0.0,0.0,7.0,0.0,22.0,67.0,6.0,0.0,0.0,3.0,6.0,6.3,1.0
winter_wheat,51.25,-115.25,1990,38.0,91.0,5.0,6.0,7.0,5.0,1.0,2.0,15.0,18.0,33.0,0.0,0.0,0.0,0.0,7.0,0.0,22.0,67.0,6.0,0.0,0.0,3.0,6.0,6.3,1.0
barley,51.25,-115.25,1991,56.1,120.0,3.0,11.0,6.0,2.0,1.0,2.0,12.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,39.0,4.0,0.0,0.0,4.0,6.0,6.3,1.0
canola,51.25,-115.25,1991,30.2,120.0,3.0,11.0,6.0,2.0,1.0,2.0,12.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,39.0,4.0,0.0,0.0,4.0,6.0,6.3,1.0
corn,51.25,-115.25,1991,92.3,120.0,3.0,11.0,6.0,2.0,1.0,2.0,12.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,39.0,4.0,0.0,0.0,4.0,6.0,6.3,1.0
durum_wheat,51.25,-115.25,1991,39.5,120.0,3.0,11.0,6.0,2.0,1.0,2.0,12.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,39.0,4.0,0.0,0.0,4.0,6.0,6.3,1.0
fall_rye,51.25,-115.25,1991,47.4,120.0,3.0,11.0,6.0,2.0,1.0,2.0,12.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,39.0,4.0,0.0,0.0,4.0,6.0,6.3,1.0
flaxseed,51.25,-115.25,1991,4.7,120.0,3.0,11.0,6.0,2.0,1.0,2.0,12.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,39.0,4.0,0.0,0.0,4.0,6.0,6.3,1.0
lentils,51.25,-115.25,1991,625.0,120.0,3.0,11.0,6.0,2.0,1.0,2.0,12.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,39.0,4.0,0.0,0.0,4.0,6.0,6.3,1.0
mustard,51.25,-115.25,1991,1126.0,120.0,3.0,11.0,6.0,2.0,1.0,2.0,12.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,39.0,4.0,0.0,0.0,4.0,6.0,6.3,1.0
oats,51.25,-115.25,1991,61.4,120.0,3.0,11.0,6.0,2.0,1.0,2.0,12.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,39.0,4.0,0.0,0.0,4.0,6.0,6.3,1.0
peas,51.25,-115.25,1991,36.5,120.0,3.0,11.0,6.0,2.0,1.0,2.0,12.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,39.0,4.0,0.0,0.0,4.0,6.0,6.3,1.0
spring_wheat,51.25,-115.25,1991,35.5,120.0,3.0,11.0,6.0,2.0,1.0,2.0,12.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,39.0,4.0,0.0,0.0,4.0,6.0,6.3,1.0
winter_wheat,51.25,-115.25,1991,32.6,120.0,3.0,11.0,6.0,2.0,1.0,2.0,12.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,39.0,4.0,0.0,0.0,4.0,6.0,6.3,1.0
barley,51.25,-115.25,1992,46.0,53.0,3.0,6.0,6.0,0.0,1.0,6.0,10.0,18.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,26.0,46.0,4.0,0.0,0.0,2.0,6.0,6.3,1.0
canola,51.25,-115.25,1992,9.6,53.0,3.0,6.0,6.0,0.0,1.0,6.0,10.0,18.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,26.0,46.0,4.0,0.0,0.0,2.0,6.0,6.3,1.0
corn,51.25,-115.25,1992,55.0,53.0,3.0,6.0,6.0,0.0,1.0,6.0,10.0,18.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,26.0,46.0,4.0,0.0,0.0,2.0,6.0,6.3,1.0
durum_wheat,51.25,-115.25,1992,25.3,53.0,3.0,6.0,6.0,0.0,1.0,6.0,10.0,18.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,26.0,46.0,4.0,0.0,0.0,2.0,6.0,6.3,1.0
fall_rye,51.25,-115.25,1992,29.4,53.0,3.0,6.0,6.0,0.0,1.0,6.0,10.0,18.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,26.0,46.0,4.0,0.0,0.0,2.0,6.0,6.3,1.0
flaxseed,51.25,-115.25,1992,3.2,53.0,3.0,6.0,6.0,0.0,1.0,6.0,10.0,18.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,26.0,46.0,4.0,0.0,0.0,2.0,6.0,6.3,1.0
oats,51.25,-115.25,1992,61.9,53.0,3.0,6.0,6.0,0.0,1.0,6.0,10.0,18.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,26.0,46.0,4.0,0.0,0.0,2.0,6.0,6.3,1.0
spring_wheat,51.25,-115.25,1992,24.8,53.0,3.0,6.0,6.0,0.0,1.0,6.0,10.0,18.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,26.0,46.0,4.0,0.0,0.0,2.0,6.0,6.3,1.0
winter_wheat,51.25,-115.25,1992,29.5,53.0,3.0,6.0,6.0,0.0,1.0,6.0,10.0,18.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,26.0,46.0,4.0,0.0,0.0,2.0,6.0,6.3,1.0
barley,51.25,-115.25,1993,60.6,162.0,4.0,3.0,7.0,0.0,1.0,1.0,16.0,14.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,30.0,52.0,8.0,1.0,0.0,0.0,6.0,6.3,1.0
canola,51.25,-115.25,1993,25.8,162.0,4.0,3.0,7.0,0.0,1.0,1.0,16.0,14.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,30.0,52.0,8.0,1.0,0.0,0.0,6.0,6.3,1.0
corn,51.25,-115.25,1993,100.0,162.0,4.0,3.0,7.0,0.0,1.0,1.0,16.0,14.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,30.0,52.0,8.0,1.0,0.0,0.0,6.0,6.3,1.0
durum_wheat,51.25,-115.25,1993,34.2,162.0,4.0,3.0,7.0,0.0,1.0,1.0,16.0,14.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,30.0,52.0,8.0,1.0,0.0,0.0,6.0,6.3,1.0
fall_rye,51.25,-115.25,1993,52.3,162.0,4.0,3.0,7.0,0.0,1.0,1.0,16.0,14.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,30.0,52.0,8.0,1.0,0.0,0.0,6.0,6.3,1.0
flaxseed,51.25,-115.25,1993,26.2,162.0,4.0,3.0,7.0,0.0,1.0,1.0,16.0,14.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,30.0,52.0,8.0,1.0,0.0,0.0,6.0,6.3,1.0
mustard,51.25,-115.25,1993,1379.0,162.0,4.0,3.0,7.0,0.0,1.0,1.0,16.0,14.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,30.0,52.0,8.0,1.0,0.0,0.0,6.0,6.3,1.0
oats,51.25,-115.25,1993,81.1,162.0,4.0,3.0,7.0,0.0,1.0,1.0,16.0,14.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,30.0,52.0,8.0,1.0,0.0,0.0,6.0,6.3,1.0
peas,51.25,-115.25,1993,36.7,162.0,4.0,3.0,7.0,0.0,1.0,1.0,16.0,14.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,30.0,52.0,8.0,1.0,0.0,0.0,6.0,6.3,1.0
spring_wheat,51.25,-115.25,1993,37.6,162.0,4.0,3.0,7.0,0.0,1.0,1.0,16.0,14.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,30.0,52.0,8.0,1.0,0.0,0.0,6.0,6.3,1.0
winter_wheat,51.25,-115.25,1993,32.1,162.0,4.0,3.0,7.0,0.0,1.0,1.0,16.0,14.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,30.0,52.0,8.0,1.0,0.0,0.0,6.0,6.3,1.0
barley,51.25,-115.25,1994,57.1,92.0,4.0,4.0,6.0,2.0,0.0,3.0,12.0,10.0,15.0,0.0,0.0,0.0,0.0,17.0,0.0,27.0,37.0,6.0,0.0,0.0,2.0,6.0,6.3,1.0
canola,51.25,-115.25,1994,21.6,92.0,4.0,4.0,6.0,2.0,0.0,3.0,12.0,10.0,15.0,0.0,0.0,0.0,0.0,17.0,0.0,27.0,37.0,6.0,0.0,0.0,2.0,6.0,6.3,1.0
corn,51.25,-115.25,1994,100.0,92.0,4.0,4.0,6.0,2.0,0.0,3.0,12.0,10.0,15.0,0.0,0.0,0.0,0.0,17.0,0.0,27.0,37.0,6.0,0.0,0.0,2.0,6.0,6.3,1.0
durum_wheat,51.25,-115.25,1994,34.5,92.0,4.0,4.0,6.0,2.0,0.0,3.0,12.0,10.0,15.0,0.0,0.0,0.0,0.0,17.0,0.0,27.0,37.0,6.0,0.0,0.0,2.0,6.0,6.3,1.0
fall_rye,51.25,-115.25,1994,56.4,92.0,4.0,4.0,6.0,2.0,0.0,3.0,12.0,10.0,15.0,0.0,0.0,0.0,0.0,17.0,0.0,27.0,37.0,6.0,0.0,0.0,2.0,6.0,6.3,1.0
flaxseed,51.25,-115.25,1994,24.6,92.0,4.0,4.0,6.0,2.0,0.0,3.0,12.0,10.0,15.0,0.0,0.0,0.0,0.0,17.0,0.0,27.0,37.0,6.0,0.0,0.0,2.0,6.0,6.3,1.0
lentils,51.25,-115.25,1994,852.0,92.0,4.0,4.0,6.0,2.0,0.0,3.0,12.0,10.0,15.0,0.0,0.0,0.0,0.0,17.0,0.0,27.0,37.0,6.0,0.0,0.0,2.0,6.0,6.3,1.0
mustard,51.25,-115.25,1994,1001.0,92.0,4.0,4.0,6.0,2.0,0.0,3.0,12.0,10.0,15.0,0.0,0.0,0.0,0.0,17.0,0.0,27.0,37.0,6.0,0.0,0.0,2.0,6.0,6.3,1.0
oats,51.25,-115.25,1994,59.6,92.0,4.0,4.0,6.0,2.0,0.0,3.0,12.0,10.0,15.0,0.0,0.0,0.0,0.0,17.0,0.0,27.0,37.0,6.0,0.0,0.0,2.0,6.0,6.3,1.0
peas,51.25,-115.25,1994,35.5,92.0,4.0,4.0,6.0,2.0,0.0,3.0,12.0,10.0,15.0,0.0,0.0,0.0,0.0,17.0,0.0,27.0,37.0,6.0,0.0,0.0,2.0,6.0,6.3,1.0
spring_wheat,51.25,-115.25,1994,34.7,92.0,4.0,4.0,6.0,2.0,0.0,3.0,12.0,10.0,15.0,0.0,0.0,0.0,0.0,17.0,0.0,27.0,37.0,6.0,0.0,0.0,2.0,6.0,6.3,1.0
winter_wheat,51.25,-115.25,1994,37.1,92.0,4.0,4.0,6.0,2.0,0.0,3.0,12.0,10.0,15.0,0.0,0.0,0.0,0.0,17.0,0.0,27.0,37.0,6.0,0.0,0.0,2.0,6.0,6.3,1.0
barley,51.25,-115.25,1995,65.5,119.0,5.0,6.0,7.0,2.0,0.0,0.0,9.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,80.0,3.0,2.0,0.0,6.0,6.0,6.3,1.0
canary_seed,51.25,-115.25,1995,990.0,119.0,5.0,6.0,7.0,2.0,0.0,0.0,9.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,80.0,3.0,2.0,0.0,6.0,6.0,6.3,1.0
canola,51.25,-115.25,1995,25.3,119.0,5.0,6.0,7.0,2.0,0.0,0.0,9.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,80.0,3.0,2.0,0.0,6.0,6.0,6.3,1.0
corn,51.25,-115.25,1995,100.0,119.0,5.0,6.0,7.0,2.0,0.0,0.0,9.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,80.0,3.0,2.0,0.0,6.0,6.0,6.3,1.0
durum_wheat,51.25,-115.25,1995,42.0,119.0,5.0,6.0,7.0,2.0,0.0,0.0,9.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,80.0,3.0,2.0,0.0,6.0,6.0,6.3,1.0
flaxseed,51.25,-115.25,1995,20.6,119.0,5.0,6.0,7.0,2.0,0.0,0.0,9.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,80.0,3.0,2.0,0.0,6.0,6.0,6.3,1.0
mustard,51.25,-115.25,1995,1140.0,119.0,5.0,6.0,7.0,2.0,0.0,0.0,9.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,80.0,3.0,2.0,0.0,6.0,6.0,6.3,1.0
oats,51.25,-115.25,1995,75.9,119.0,5.0,6.0,7.0,2.0,0.0,0.0,9.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,80.0,3.0,2.0,0.0,6.0,6.0,6.3,1.0
peas,51.25,-115.25,1995,49.8,119.0,5.0,6.0,7.0,2.0,0.0,0.0,9.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,80.0,3.0,2.0,0.0,6.0,6.0,6.3,1.0
spring_wheat,51.25,-115.25,1995,46.9,119.0,5.0,6.0,7.0,2.0,0.0,0.0,9.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,80.0,3.0,2.0,0.0,6.0,6.0,6.3,1.0
winter_wheat,51.25,-115.25,1995,48.3,119.0,5.0,6.0,7.0,2.0,0.0,0.0,9.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,80.0,3.0,2.0,0.0,6.0,6.0,6.3,1.0
barley,51.25,-115.25,1996,59.7,136.0,4.0,6.0,11.0,1.0,5.0,3.0,15.0,13.0,13.0,0.0,0.0,0.0,0.0,22.0,8.0,57.0,31.0,4.0,0.0,0.0,5.0,6.0,6.3,1.0
canary_seed,51.25,-115.25,1996,960.0,136.0,4.0,6.0,11.0,1.0,5.0,3.0,15.0,13.0,13.0,0.0,0.0,0.0,0.0,22.0,8.0,57.0,31.0,4.0,0.0,0.0,5.0,6.0,6.3,1.0
canola,51.25,-115.25,1996,23.9,136.0,4.0,6.0,11.0,1.0,5.0,3.0,15.0,13.0,13.0,0.0,0.0,0.0,0.0,22.0,8.0,57.0,31.0,4.0,0.0,0.0,5.0,6.0,6.3,1.0
corn,51.25,-115.25,1996,96.2,136.0,4.0,6.0,11.0,1.0,5.0,3.0,15.0,13.0,13.0,0.0,0.0,0.0,0.0,22.0,8.0,57.0,31.0,4.0,0.0,0.0,5.0,6.0,6.3,1.0
durum_wheat,51.25,-115.25,1996,36.2,136.0,4.0,6.0,11.0,1.0,5.0,3.0,15.0,13.0,13.0,0.0,0.0,0.0,0.0,22.0,8.0,57.0,31.0,4.0,0.0,0.0,5.0,6.0,6.3,1.0
mustard,51.25,-115.25,1996,678.0,136.0,4.0,6.0,11.0,1.0,5.0,3.0,15.0,13.0,13.0,0.0,0.0,0.0,0.0,22.0,8.0,57.0,31.0,4.0,0.0,0.0,5.0,6.0,6.3,1.0
oats,51.25,-115.25,1996,56.9,136.0,4.0,6.0,11.0,1.0,5.0,3.0,15.0,13.0,13.0,0.0,0.0,0.0,0.0,22.0,8.0,57.0,31.0,4.0,0.0,0.0,5.0,6.0,6.3,1.0
peas,51.25,-115.25,1996,48.4,136.0,4.0,6.0,11.0,1.0,5.0,3.0,15.0,13.0,13.0,0.0,0.0,0.0,0.0,22.0,8.0,57.0,31.0,4.0,0.0,0.0,5.0,6.0,6.3,1.0
spring_wheat,51.25,-115.25,1996,41.8,136.0,4.0,6.0,11.0,1.0,5.0,3.0,15.0,13.0,13.0,0.0,0.0,0.0,0.0,22.0,8.0,57.0,31.0,4.0,0.0,0.0,5.0,6.0,6.3,1.0
winter_wheat,51.25,-115.25,1996,44.2,136.0,4.0,6.0,11.0,1.0,5.0,3.0,15.0,13.0,13.0,0.0,0.0,0.0,0.0,22.0,8.0,57.0,31.0,4.0,0.0,0.0,5.0,6.0,6.3,1.0
barley,51.25,-115.25,1997,62.7,117.0,7.0,7.0,13.0,3.0,4.0,7.0,17.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,62.0,5.0,0.0,0.0,0.0,6.0,6.3,1.0
canary_seed,51.25,-115.25,1997,810.0,117.0,7.0,7.0,13.0,3.0,4.0,7.0,17.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,62.0,5.0,0.0,0.0,0.0,6.0,6.3,1.0
canola,51.25,-115.25,1997,27.4,117.0,7.0,7.0,13.0,3.0,4.0,7.0,17.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,62.0,5.0,0.0,0.0,0.0,6.0,6.3,1.0
corn,51.25,-115.25,1997,100.0,117.0,7.0,7.0,13.0,3.0,4.0,7.0,17.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,62.0,5.0,0.0,0.0,0.0,6.0,6.3,1.0
flaxseed,51.25,-115.25,1997,17.5,117.0,7.0,7.0,13.0,3.0,4.0,7.0,17.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,62.0,5.0,0.0,0.0,0.0,6.0,6.3,1.0
mustard,51.25,-115.25,1997,733.0,117.0,7.0,7.0,13.0,3.0,4.0,7.0,17.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,62.0,5.0,0.0,0.0,0.0,6.0,6.3,1.0
oats,51.25,-115.25,1997,71.5,117.0,7.0,7.0,13.0,3.0,4.0,7.0,17.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,62.0,5.0,0.0,0.0,0.0,6.0,6.3,1.0
peas,51.25,-115.25,1997,49.7,117.0,7.0,7.0,13.0,3.0,4.0,7.0,17.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,62.0,5.0,0.0,0.0,0.0,6.0,6.3,1.0
spring_wheat,51.25,-115.25,1997,44.7,117.0,7.0,7.0,13.0,3.0,4.0,7.0,17.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,62.0,5.0,0.0,0.0,0.0,6.0,6.3,1.0
barley,51.25,-115.25,1998,56.4,119.0,4.0,6.0,4.0,1.0,2.0,6.0,9.0,8.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,23.0,67.0,3.0,0.0,0.0,4.0,6.0,6.3,1.0
canary_seed,51.25,-115.25,1998,950.0,119.0,4.0,6.0,4.0,1.0,2.0,6.0,9.0,8.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,23.0,67.0,3.0,0.0,0.0,4.0,6.0,6.3,1.0
canola,51.25,-115.25,1998,28.1,119.0,4.0,6.0,4.0,1.0,2.0,6.0,9.0,8.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,23.0,67.0,3.0,0.0,0.0,4.0,6.0,6.3,1.0
corn,51.25,-115.25,1998,90.0,119.0,4.0,6.0,4.0,1.0,2.0,6.0,9.0,8.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,23.0,67.0,3.0,0.0,0.0,4.0,6.0,6.3,1.0
durum_wheat,51.25,-115.25,1998,48.9,119.0,4.0,6.0,4.0,1.0,2.0,6.0,9.0,8.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,23.0,67.0,3.0,0.0,0.0,4.0,6.0,6.3,1.0
flaxseed,51.25,-115.25,1998,29.1,119.0,4.0,6.0,4.0,1.0,2.0,6.0,9.0,8.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,23.0,67.0,3.0,0.0,0.0,4.0,6.0,6.3,1.0
mustard,51.25,-115.25,1998,782.0,119.0,4.0,6.0,4.0,1.0,2.0,6.0,9.0,8.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,23.0,67.0,3.0,0.0,0.0,4.0,6.0,6.3,1.0
oats,51.25,-115.25,1998,67.8,119.0,4.0,6.0,4.0,1.0,2.0,6.0,9.0,8.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,23.0,67.0,3.0,0.0,0.0,4.0,6.0,6.3,1.0
peas,51.25,-115.25,1998,45.9,119.0,4.0,6.0,4.0,1.0,2.0,6.0,9.0,8.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,23.0,67.0,3.0,0.0,0.0,4.0,6.0,6.3,1.0
spring_wheat,51.25,-115.25,1998,45.0,119.0,4.0,6.0,4.0,1.0,2.0,6.0,9.0,8.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,23.0,67.0,3.0,0.0,0.0,4.0,6.0,6.3,1.0
winter_wheat,51.25,-115.25,1998,49.8,119.0,4.0,6.0,4.0,1.0,2.0,6.0,9.0,8.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,23.0,67.0,3.0,0.0,0.0,4.0,6.0,6.3,1.0
barley,51.25,-115.25,1999,68.3,154.0,3.0,4.0,4.0,0.0,1.0,1.0,26.0,14.0,27.0,0.0,0.0,0.0,0.0,6.0,7.0,37.0,51.0,4.0,2.0,0.0,4.0,6.0,6.3,1.0
canary_seed,51.25,-115.25,1999,1400.0,154.0,3.0,4.0,4.0,0.0,1.0,1.0,26.0,14.0,27.0,0.0,0.0,0.0,0.0,6.0,7.0,37.0,51.0,4.0,2.0,0.0,4.0,6.0,6.3,1.0
canola,51.25,-115.25,1999,31.6,154.0,3.0,4.0,4.0,0.0,1.0,1.0,26.0,14.0,27.0,0.0,0.0,0.0,0.0,6.0,7.0,37.0,51.0,4.0,2.0,0.0,4.0,6.0,6.3,1.0
corn,51.25,-115.25,1999,80.0,154.0,3.0,4.0,4.0,0.0,1.0,1.0,26.0,14.0,27.0,0.0,0.0,0.0,0.0,6.0,7.0,37.0,51.0,4.0,2.0,0.0,4.0,6.0,6.3,1.0
durum_wheat,51.25,-115.25,1999,36.9,154.0,3.0,4.0,4.0,0.0,1.0,1.0,26.0,14.0,27.0,0.0,0.0,0.0,0.0,6.0,7.0,37.0,51.0,4.0,2.0,0.0,4.0,6.0,6.3,1.0
fall_rye,51.25,-115.25,1999,48.0,154.0,3.0,4.0,4.0,0.0,1.0,1.0,26.0,14.0,27.0,0.0,0.0,0.0,0.0,6.0,7.0,37.0,51.0,4.0,2.0,0.0,4.0,6.0,6.3,1.0
flaxseed,51.25,-115.25,1999,22.5,154.0,3.0,4.0,4.0,0.0,1.0,1.0,26.0,14.0,27.0,0.0,0.0,0.0,0.0,6.0,7.0,37.0,51.0,4.0,2.0,0.0,4.0,6.0,6.3,1.0
mustard,51.25,-115.25,1999,863.0,154.0,3.0,4.0,4.0,0.0,1.0,1.0,26.0,14.0,27.0,0.0,0.0,0.0,0.0,6.0,7.0,37.0,51.0,4.0,2.0,0.0,4.0,6.0,6.3,1.0
oats,51.25,-115.25,1999,68.6,154.0,3.0,4.0,4.0,0.0,1.0,1.0,26.0,14.0,27.0,0.0,0.0,0.0,0.0,6.0,7.0,37.0,51.0,4.0,2.0,0.0,4.0,6.0,6.3,1.0
peas,51.25,-115.25,1999,46.3,154.0,3.0,4.0,4.0,0.0,1.0,1.0,26.0,14.0,27.0,0.0,0.0,0.0,0.0,6.0,7.0,37.0,51.0,4.0,2.0,0.0,4.0,6.0,6.3,1.0
spring_wheat,51.25,-115.25,1999,46.4,154.0,3.0,4.0,4.0,0.0,1.0,1.0,26.0,14.0,27.0,0.0,0.0,0.0,0.0,6.0,7.0,37.0,51.0,4.0,2.0,0.0,4.0,6.0,6.3,1.0
winter_wheat,51.25,-115.25,1999,57.6,154.0,3.0,4.0,4.0,0.0,1.0,1.0,26.0,14.0,27.0,0.0,0.0,0.0,0.0,6.0,7.0,37.0,51.0,4.0,2.0,0.0,4.0,6.0,6.3,1.0
barley,51.25,-115.25,2000,48.9,131.0,11.0,5.0,5.0,0.0,1.0,2.0,14.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,48.0,3.0,3.0,0.0,2.0,6.0,6.3,1.0
canary_seed,51.25,-115.25,2000,1100.0,131.0,11.0,5.0,5.0,0.0,1.0,2.0,14.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,48.0,3.0,3.0,0.0,2.0,6.0,6.3,1.0
canola,51.25,-115.25,2000,19.3,131.0,11.0,5.0,5.0,0.0,1.0,2.0,14.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,48.0,3.0,3.0,0.0,2.0,6.0,6.3,1.0
corn,51.25,-115.25,2000,110.0,131.0,11.0,5.0,5.0,0.0,1.0,2.0,14.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,48.0,3.0,3.0,0.0,2.0,6.0,6.3,1.0
durum_wheat,51.25,-115.25,2000,19.2,131.0,11.0,5.0,5.0,0.0,1.0,2.0,14.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,48.0,3.0,3.0,0.0,2.0,6.0,6.3,1.0
flaxseed,51.25,-115.25,2000,8.4,131.0,11.0,5.0,5.0,0.0,1.0,2.0,14.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,48.0,3.0,3.0,0.0,2.0,6.0,6.3,1.0
mustard,51.25,-115.25,2000,336.0,131.0,11.0,5.0,5.0,0.0,1.0,2.0,14.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,48.0,3.0,3.0,0.0,2.0,6.0,6.3,1.0
oats,51.25,-115.25,2000,51.0,131.0,11.0,5.0,5.0,0.0,1.0,2.0,14.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,48.0,3.0,3.0,0.0,2.0,6.0,6.3,1.0
peas,51.25,-115.25,2000,29.1,131.0,11.0,5.0,5.0,0.0,1.0,2.0,14.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,48.0,3.0,3.0,0.0,2.0,6.0,6.3,1.0
spring_wheat,51.25,-115.25,2000,35.0,131.0,11.0,5.0,5.0,0.0,1.0,2.0,14.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,48.0,3.0,3.0,0.0,2.0,6.0,6.3,1.0
winter_wheat,51.25,-115.25,2000,23.8,131.0,11.0,5.0,5.0,0.0,1.0,2.0,14.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,48.0,3.0,3.0,0.0,2.0,6.0,6.3,1.0
barley,51.25,-115.25,2001,51.6,131.0,8.0,12.0,9.0,0.0,2.0,0.0,16.0,13.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0,26.0,54.0,4.0,0.0,0.0,5.0,6.0,6.3,1.0
